Tcp,Unassigned,26893,37244,0,248,158,151,128,109,3424.4421099544866,2797.7764423076815,0,0,0,0,0,0,1,0.05806451612903226,0,0,NORMAL
Tcp,Unassigned,333,63804,0,248,151,158,57,128,26640,5104320,0,0,0,0,0,0,0.4523809523809524,0.06222222222222222,0.3333333333333333,0,NORMAL
Tcp,Unassigned,160,723588,0,4523,4523,1,64,128,12800,57887040,0,0,0,0,0,0,0.00022935779816513763,0,0,0,SYN_FLOOD
Tcp,Unassigned,160,723588,0,4523,4523,1,64,128,12800,57887040,0,0,0,0,0,0,0.00023446658851113716,0,0,0,SYN_FLOOD
Tcp,Unassigned,249544,1058,0,4173,4162,14,64,128,19963520,84640,0,0,0,0,0,0,0.00025297242600556537,0.0007577671129072998,1,0.9984844657741854,NMAP
Tcp,Unassigned,249544,1058,0,4173,4162,14,64,128,19963520,84640,0,0,0,0,0,0,0.0002583311805734952,0.0007737941707505803,1,0.9984524116584989,NMAP
Udp,Unassigned,4208,0,0,29,29,0,1,0,1155.6867726320843,0,0,0,0,0,0,0,1,0,0,0,UDP_FLOOD
Tcp,Unassigned,249544,1058,0,4173,4162,14,64,128,19963520,84640,0,0,0,0,0,0,0.00024551927326295114,0.0007354743809757293,1,0.9985290512380486,NMAP
Tcp,Unassigned,527,63610,0,248,151,158,107,128,20666.666666666664,91955.18612215451,0,0,0,0,0,0,0.39622641509433965,0.08396946564885496,0.3018867924528302,0,NORMAL
Tcp,Unassigned,249544,1058,0,4173,4162,14,64,128,19963520,84640,0,0,0,0,0,0,0.0002457606291472106,0.000736196319018405,1,0.9985276073619632,NMAP
Tcp,Unassigned,249544,1058,0,4173,4162,14,64,128,468407.3205068346,74245.61403508771,0,0,0,0,0,0,0.0004929751047572097,0.0007383706620723603,1,0.9985232586758552,NMAP
Tcp,Unassigned,120,64017,0,248,151,158,109,128,1293.8005390835579,5651.342941007731,0,0,0,0,0,0,0.027522935779816515,0.05825242718446602,0.25688073394495414,0,NORMAL
Udp,Unassigned,26893,37244,0,170,243,151,4,109,25871.09187109196,21227.700199487143,0,0,0,0,0,0,0.18181818181818182,0.07792207792207792,0,0,NORMAL
Tcp,Unassigned,249544,1058,0,4173,4162,14,64,128,19963520,84640,0,0,0,0,0,0,0.0002541942043721403,0.0007614213197969543,1,0.9984771573604061,NMAP
Tcp,Unassigned,160,723588,0,4523,4523,1,64,128,12800,57887040,0,0,0,0,0,0,0.00022431583669807088,0,0,0,SYN_FLOOD
Tcp,Unassigned,249544,1058,0,4173,4162,14,64,128,19963520,84640,0,0,0,0,0,0,0.0004995004995004995,0.0007481296758104738,1,0.9985037406483791,NMAP
Tcp,Unassigned,26893,37244,0,248,158,151,128,109,6495.50147937927,5309.951525520358,0,0,0,0,0,0,1,0.05964912280701754,0,0,NORMAL
Tcp,Unassigned,249544,1058,0,4173,4162,14,64,128,19963520,84640,0,0,0,0,0,0,0.0004916420845624386,0.0007363770250368188,1,0.9985272459499264,NMAP
Udp,Unassigned,3780,60357,0,170,63,0,64,0,6573.913043478254,17526.533575317713,0,0,0,0,0,0,0.043478260869565216,0.05947955390334572,0,0,NORMAL
Udp,Unassigned,26893,37244,0,170,243,151,4,109,7068.734393481398,5779.191558693455,0,0,0,0,0,0,0.17857142857142858,0.08163265306122448,0,0,NORMAL
Tcp,Unassigned,1058,249544,0,4173,14,4162,128,64,84640,19963520,0,0,0,0,0,0,0.14285714285714285,0.0007293946024799417,0,0.9978118161925602,NMAP
Tcp,Unassigned,160,723588,0,4523,4523,1,64,128,12800,57887040,0,0,0,0,0,0,0.00022217285047767163,0,0,0,SYN_FLOOD
Tcp,Unassigned,2071,62066,0,248,151,158,46,128,165680,4965280,0,0,0,0,0,0,0.6802721088435374,0.04987531172069826,0.19047619047619047,0,NORMAL
Tcp,Unassigned,160,723588,0,4523,4523,1,64,128,12800,57887040,0,0,0,0,0,0,0.0002304147465437788,0,0,0,SYN_FLOOD
Tcp,Unassigned,26893,37244,0,248,158,151,128,109,53121.975308642104,43816.47058823512,0,0,0,0,0,0,1,0.060498220640569395,0,0,NORMAL
Udp,Unassigned,3780,60357,0,170,125,0,64,0,1425.0706880301593,3745.043899109596,0,0,0,0,0,0,0.02127659574468085,0.0625,0,0,NORMAL
Tcp,Unassigned,2071,62066,0,248,151,158,46,128,9009.244154431759,27010.172441929877,0,0,0,0,0,0,0.43037974683544306,0.057692307692307696,0.35443037974683544,0,NORMAL
Tcp,Unassigned,249544,1058,0,4173,4162,14,64,128,19963520,84640,0,0,0,0,0,0,0.00025759917568263783,0.0007716049382716049,1,0.9984567901234568,NMAP
Tcp,Unassigned,160,723588,0,4523,4523,1,64,128,12800,57887040,0,0,0,0,0,0,0.0002213368747233289,0,0,0,SYN_FLOOD
Tcp,Unassigned,120,64017,0,248,151,158,109,128,1293.8005390835579,5651.342941007731,0,0,0,0,0,0,0.024390243902439025,0.05504587155963303,0.34146341463414637,0,NORMAL
Tcp,Unassigned,160,723588,0,4523,4523,1,64,128,12800,57887040,0,0,0,0,0,0,0.00022727272727272727,0,0,0,SYN_FLOOD
Tcp,Unassigned,6516,57621,0,248,151,158,45,128,51105.88235294117,24550.91606305939,0,0,0,0,0,0,0.17142857142857143,0.11392405063291139,0.37142857142857144,0,NORMAL
Tcp,Unassigned,160,723588,0,4523,4523,1,64,128,12800,57887040,0,0,0,0,0,0,0.00022644927536231884,0,0,0,SYN_FLOOD
Tcp,Unassigned,2466,61671,0,248,151,158,110,128,197280,4933680,0,0,0,0,0,0,0.6466165413533834,0.05277777777777778,0.21052631578947367,0,NORMAL
Tcp,Unassigned,160,723588,0,4523,4523,1,64,128,12800,57887040,0,0,0,0,0,0,0.0002349072116513977,0,0,0,SYN_FLOOD
Tcp,Unassigned,160,723588,0,4523,4523,1,64,128,12800,57887040,0,0,0,0,0,0,0.0002332089552238806,0,0,0,SYN_FLOOD
Tcp,Unassigned,249544,1058,0,4173,4162,14,64,128,19963520,84640,0,0,0,0,0,0,0.0004847309743092584,0.0007255139056831923,1,0.9978234582829504,NMAP
Tcp,Unassigned,26893,37244,0,248,158,151,128,109,3284.039565270477,2682.9953535280692,0,0,0,0,0,0,0.5,0.05732484076433121,0,0,NORMAL
Udp,Unassigned,4847,0,0,36,36,0,1,0,2615.758229897462,0,0,0,0,0,0,0,0.5,0.5,0,0,IPSWEEP
